Meses_contrato,Total,Factura_mensual,Contrato_mensual,Pago_chequera_electronica,Soporte_tecnico,Seguridad_online,Contrato_2_años,Factura_online,Contrato_1_año,Respaldo_online,Genero_Masculino,Renuncia,ID
36.0,3565.65,94.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7982-VCELR
49.0,1838.15,39.2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,7989-AWGEH
1.0,19.6,19.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7989-CHGTL
18.0,1611.15,83.25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7989-VCQOH
15.0,1151.55,75.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7993-NQLJE
8.0,632.95,75.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7993-PYKOF
8.0,659.45,85.65,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7994-UYIVZ
54.0,3529.95,65.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7994-XIRTR
42.0,2386.85,56.1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7995-ZHHNZ
13.0,332.5,25.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7996-BPXHY
66.0,1683.6,25.15,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7996-MHXLW
63.0,4965.1,81.2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7997-EASSD
71.0,5708.2,80.6,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,7998-WNZEM
15.0,330.8,20.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7998-ZLXWN
1.0,69.95,69.95,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8000-REIQB
10.0,222.65,21.2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8003-EWNDZ
2.0,39.8,20.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8006-PYCSW
15.0,369.1,25.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8007-YYPWD
53.0,5835.5,110.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,8008-ESFLK
14.0,712.75,50.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8008-HAWED
35.0,708.8,19.65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8008-OTEZX
15.0,1217.25,80.2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,8010-EZLOU
43.0,3838.75,90.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8012-SOUDQ
72.0,8425.15,115.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,8015-IHCGW
55.0,6382.55,116.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,8016-NCFVO
66.0,4738.85,70.85,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8016-ZMGMO
23.0,2293.6,94.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,8017-LXHFA
40.0,2379.1,56.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8017-UVSZU
42.0,4138.05,99.45,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,8019-ENHXU
15.0,1147.45,75.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,8020-BWHYL
22.0,422.5,19.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8022-BECSI
56.0,4275.75,76.85,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8023-QHAIO
72.0,7748.75,107.4,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,8024-XNAFQ
62.0,1424.6,24.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,8028-PNXHQ
71.0,7904.25,109.7,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,8029-GAHZZ
71.0,8016.6,115.05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,8029-XYPWT
39.0,2341.5,59.85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8033-ATFAS
50.0,5231.3,103.95,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,8033-VCZGH
55.0,4589.85,84.25,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8034-RYTVV
40.0,1716.45,42.35,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,8035-BUYVG
6.0,487.05,89.25,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8035-PWSEV
72.0,4888.2,68.75,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8039-ACLPL
69.0,4055.5,60.25,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8039-EQPIM
1.0,71.1,71.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8040-MNRTF
63.0,6991.9,108.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,8041-TMEID
1.0,71.35,71.35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8042-JVNFH
66.0,1699.15,25.45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8042-RNLKO
63.0,1245.6,19.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8043-PNYSD
12.0,306.05,21.15,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8044-BGWPI
62.0,2345.55,38.6,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,8046-DNVTL
1.0,20.2,20.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8048-DSDFQ
10.0,563.5,60.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8049-WJCLQ
49.0,4060.9,81.35,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,8050-DVOJX
22.0,1031.4,49.45,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8050-WYBND
62.0,3425.35,54.75,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8050-XGRVL
1.0,70.55,70.55,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8051-HJRLT
6.0,146.3,19.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8053-WWDRO
54.0,4931.8,90.05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8058-DMYRU
1.0,79.65,79.65,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8058-INTPH
9.0,762.5,84.45,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8058-JMEQO
33.0,3465.05,105.35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8059-UDZFY
64.0,5632.55,86.55,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8060-HIWJJ
1.0,69.65,69.65,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8062-YBDOE
27.0,2287.25,85.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8063-GBATB
16.0,1483.25,94.25,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,8063-RJYNF
1.0,49.85,49.85,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8064-RAVOH
65.0,6496.15,99.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8065-BVEPF
71.0,7181.25,99.65,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8065-QBYTO
10.0,799.65,74.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8065-YKXKD
13.0,446.1,35.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8066-POXGX
24.0,490.65,21.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8067-NIOYM
67.0,2545.7,35.7,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8069-RHUXK
14.0,419.7,31.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8069-YQQAJ
24.0,828.2,34.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8070-AAWZP
70.0,7737.55,111.15,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,8071-SBTRN
1.0,20.3,20.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8073-IJDCM
9.0,183.15,19.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8075-GXIUB
10.0,225.85,19.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8076-FEZKJ
65.0,5769.6,89.75,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,8079-XRJRS
1.0,45.1,45.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8080-DDEMJ
30.0,2427.1,79.3,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8080-POTJR
13.0,659.35,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8082-GHXOP
4.0,265.35,74.35,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8083-YTZES
11.0,211.95,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8084-OIVBS
62.0,6891.4,113.95,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8085-MSNLK
2.0,181.1,80.2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8086-OVPWV
9.0,811.65,94.05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8087-LGYHQ
71.0,7413.55,104.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8089-UZWLX
58.0,5681.1,100.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8091-TTVAX
72.0,1777.6,24.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8092-NLTGF
10.0,428.7,45.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8095-WANWK
19.0,1093.4,56.2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8096-LOIST
59.0,4541.9,76.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,8097-OMULG
54.0,3883.3,69.9,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,8097-VBQTZ
4.0,396.1,95.45,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8098-LLAZX
42.0,1108.2,25.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8098-TDCBU
48.0,5443.65,111.8,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,8099-MZPUJ
43.0,2737.05,63.95,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8100-HZZLJ
68.0,6132.7,88.85,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,8100-PNJMH
12.0,1001.2,79.8,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8104-OSKWT
38.0,2193.2,60.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,8106-GWQOK
14.0,1013.35,75.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8107-KNCIM
72.0,7565.35,106.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,8107-RZLNV
11.0,565.35,50.55,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8108-UXRQN
17.0,946.95,56.1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,8109-YUOHE
10.0,449.3,40.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8111-BKVDS
4.0,305.55,72.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8111-RKSPX
39.0,4284.8,105.65,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,8111-SLLHI
23.0,2483.5,106.4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,8118-LSUEL
9.0,906.85,101.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8118-TJAFG
4.0,284.9,69.55,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8120-JDCAM
36.0,3684.95,104.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8123-QBNAZ
6.0,255.6,49.25,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8124-NZVGJ
72.0,6065.3,84.9,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8125-QPFJD
7.0,604.7,79.65,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8128-YVJRG
56.0,1090.1,20.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8129-GMVGI
6.0,514.6,85.95,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8132-YPVBX
49.0,5166.2,103.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,8133-ANHHJ
15.0,311.6,19.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8138-EALND
23.0,451.55,19.65,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8143-ETQTI
54.0,4299.95,80.6,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8144-DGHXP
71.0,5924.4,81.85,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8146-QQKZH
34.0,1734.2,49.8,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8148-BPLZQ
42.0,1014.25,22.95,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8148-NLEGT
8.0,125.0,19.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8148-WOCMK
39.0,2730.85,73.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8149-AIQCG
1.0,93.85,93.85,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8149-RSOUN
2.0,51.6,19.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8150-QUDFX
50.0,5347.95,106.8,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8152-UOBNY
72.0,6869.7,97.7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8152-VETUR
24.0,1747.85,75.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8155-IBNHG
11.0,425.1,35.65,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8158-WPEZG
7.0,458.1,66.85,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8160-HOWOX
7.0,701.3,94.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8161-QYMTT
59.0,1286.0,20.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8164-OCKUJ
66.0,3708.4,56.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,8165-CBKXO
72.0,1679.25,23.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8165-ZJRNM
33.0,3055.5,93.55,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,8166-ORCHU
66.0,5265.1,80.55,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,8166-ZZTFS
3.0,82.15,30.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8167-GJLRN
11.0,1105.4,97.85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8168-UQWWF
69.0,3952.65,56.55,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,8169-SAEJD
24.0,452.55,19.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8173-RXAYP
31.0,689.35,20.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8174-LNWMW
70.0,6859.05,94.8,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,8174-TBVCF
46.0,4154.8,93.7,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,8178-EYZUO
1.0,44.55,44.55,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8180-AKMJV
68.0,4109.0,60.3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8181-YHCMF
28.0,2625.55,89.95,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,8182-BJDSI
12.0,593.75,50.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8182-PNAGI
2.0,159.45,80.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8183-ONMXC
62.0,4487.3,71.4,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8184-WMOFI
6.0,438.0,75.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8185-UPYBR
4.0,79.05,20.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8189-DUKMV
53.0,4921.2,90.8,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8189-HBVRW
32.0,2897.95,90.95,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8189-XRIKE
41.0,2075.1,51.35,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,8190-ZTQFB
52.0,1022.95,20.65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8191-XWSZG
24.0,533.5,19.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8194-PEEBY
72.0,6688.95,93.25,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,8197-BFWVU
14.0,1137.05,80.45,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8198-RKSZG
67.0,7804.15,118.35,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,8199-ZLLSA
21.0,1714.95,80.9,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8200-KLNYW
71.0,6126.1,83.2,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8200-LGKSR
25.0,1404.65,60.35,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8201-AAXCB
1.0,20.25,20.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8203-XJZRC
23.0,470.6,20.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8204-TIFGJ
72.0,4732.35,64.8,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,8204-YJCLA
12.0,571.15,49.2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8205-MQUGY
22.0,903.6,43.75,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,8205-OTCHB
70.0,5498.2,77.3,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8205-VSLRB
72.0,8306.05,114.55,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,8207-DMRVL
70.0,2006.95,26.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8207-VVMYB
16.0,916.15,54.85,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,8208-EUMTE
22.0,1706.45,80.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8212-CRQXP
5.0,434.5,90.35,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8212-DJRCH
1.0,20.25,20.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8212-FSQIV
69.0,7493.05,108.75,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8213-TAZPM
42.0,833.55,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8215-NGSPE
42.0,4303.65,100.4,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8216-AZUUZ
5.0,266.95,55.75,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8217-QYOHV
72.0,6058.95,86.4,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,8218-FFJDS
39.0,1004.35,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8219-VYBVI
21.0,1258.35,60.25,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8220-OCUFY
35.0,2130.45,61.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8221-EQDGL
35.0,2490.15,69.15,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,8221-HVAYI
12.0,828.05,73.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8224-DWCKX
27.0,1652.95,56.7,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8224-IVVPA
72.0,1738.9,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8224-KDLKN
58.0,2540.1,45.35,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8224-UAXBZ
10.0,793.55,79.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8225-BTJAU
64.0,5692.65,89.45,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,8226-BXGES
71.0,1500.95,20.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8229-BUJHX
10.0,498.25,51.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8229-MYEJZ
4.0,196.95,45.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8229-TNIQA
71.0,5552.5,79.05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,8231-BSWXX
66.0,3996.8,59.75,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8232-CTLKO
69.0,1399.35,19.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8232-UTFOZ
43.0,1110.05,26.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8234-GSZYK
72.0,1871.85,24.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8237-ULIXL
61.0,1336.35,19.45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8241-JUIQO
7.0,322.5,44.65,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8242-JSVBO
70.0,2692.75,39.15,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,8242-PDSGJ
5.0,392.5,84.7,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8242-SOQUO
16.0,1581.2,96.4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8245-UMPYT
17.0,385.55,21.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8246-SHFGA
51.0,997.75,19.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8249-THVEC
5.0,287.85,59.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8250-ZNGGW
9.0,576.95,68.25,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8256-ERHVS
6.0,377.85,69.8,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8256-TWSNM
14.0,941.0,64.7,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8257-RZAHR
3.0,237.75,77.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8258-GSTJK
64.0,3399.85,53.85,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8259-DZLIZ
7.0,246.6,34.65,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8259-NFJTV
1.0,25.2,25.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8260-NGFNY
60.0,6925.9,116.05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,8261-GWDBQ
1.0,20.45,20.45,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8262-COGGB
2.0,47.5,24.45,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8263-JQAIK
20.0,1370.35,68.9,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8263-OKETD
72.0,8425.3,115.55,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,8263-QMNTJ
72.0,7658.3,107.45,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8265-HKSOW
4.0,356.65,90.4,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8266-VBFQL
1.0,21.05,21.05,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8267-KFGYD
33.0,3361.05,103.75,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,8267-ZNYVZ
56.0,5253.95,93.15,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,8268-YDIXR
